Datetime,Open,High,Low,Close,Adj_Close,Volume
2025-01-07 09:15:00+05:30,1270.0,1275.5999755859375,1268.699951171875,1275.3499755859375,1275.3499755859375,200026
2025-01-07 09:20:00+05:30,1275.3499755859375,1277.449951171875,1273.5999755859375,1277.199951171875,1277.199951171875,108951
2025-01-07 09:25:00+05:30,1277.449951171875,1279.699951171875,1275.1500244140625,1279.699951171875,1279.699951171875,150428
2025-01-07 09:30:00+05:30,1279.699951171875,1279.699951171875,1277.0,1278.699951171875,1278.699951171875,63651
2025-01-07 09:35:00+05:30,1278.75,1279.75,1277.5,1279.75,1279.75,65477
2025-01-07 09:40:00+05:30,1279.6500244140625,1281.0,1278.5,1279.3499755859375,1279.3499755859375,70794
2025-01-07 09:45:00+05:30,1279.050048828125,1279.3499755859375,1274.300048828125,1274.300048828125,1274.300048828125,114895
2025-01-07 09:50:00+05:30,1274.75,1276.5,1274.0999755859375,1275.800048828125,1275.800048828125,60595
2025-01-07 09:55:00+05:30,1275.800048828125,1276.5,1275.0,1275.0,1275.0,42556
2025-01-07 10:00:00+05:30,1274.550048828125,1276.5,1273.5999755859375,1274.8499755859375,1274.8499755859375,45791
2025-01-07 10:05:00+05:30,1275.1500244140625,1277.0,1275.0,1275.050048828125,1275.050048828125,61966
2025-01-07 10:10:00+05:30,1274.699951171875,1279.6500244140625,1274.699951171875,1279.6500244140625,1279.6500244140625,183722
2025-01-07 10:15:00+05:30,1280.0,1281.0,1278.6500244140625,1280.5999755859375,1280.5999755859375,56064
2025-01-07 10:20:00+05:30,1280.199951171875,1280.449951171875,1278.550048828125,1279.9000244140625,1279.9000244140625,41196
2025-01-07 10:25:00+05:30,1279.550048828125,1280.550048828125,1278.1500244140625,1280.550048828125,1280.550048828125,57245
2025-01-07 10:30:00+05:30,1280.550048828125,1281.3499755859375,1279.800048828125,1280.4000244140625,1280.4000244140625,52956
2025-01-07 10:35:00+05:30,1280.5999755859375,1281.3499755859375,1279.300048828125,1279.4000244140625,1279.4000244140625,37107
2025-01-07 10:40:00+05:30,1279.25,1281.9000244140625,1278.949951171875,1281.800048828125,1281.800048828125,61583
2025-01-07 10:45:00+05:30,1281.9000244140625,1283.449951171875,1281.9000244140625,1282.4000244140625,1282.4000244140625,53515
2025-01-07 10:50:00+05:30,1282.4000244140625,1282.9000244140625,1278.449951171875,1278.5999755859375,1278.5999755859375,69056
2025-01-07 10:55:00+05:30,1278.449951171875,1279.3499755859375,1277.6500244140625,1278.550048828125,1278.550048828125,82614
2025-01-07 11:00:00+05:30,1278.550048828125,1281.0,1278.550048828125,1281.0,1281.0,23656
2025-01-07 11:05:00+05:30,1281.0,1281.5,1277.199951171875,1277.449951171875,1277.449951171875,178947
2025-01-07 11:10:00+05:30,1277.0999755859375,1278.25,1277.0,1278.050048828125,1278.050048828125,158661
2025-01-07 11:15:00+05:30,1278.199951171875,1278.3499755859375,1277.25,1278.0,1278.0,39079
2025-01-07 11:20:00+05:30,1278.1500244140625,1280.5,1277.75,1280.0,1280.0,52934
2025-01-07 11:25:00+05:30,1280.0,1283.449951171875,1279.800048828125,1282.699951171875,1282.699951171875,92158
2025-01-07 11:30:00+05:30,1282.0999755859375,1282.949951171875,1280.3499755859375,1282.4000244140625,1282.4000244140625,80184
2025-01-07 11:35:00+05:30,1282.0999755859375,1283.449951171875,1281.4000244140625,1281.5999755859375,1281.5999755859375,66687
2025-01-07 11:40:00+05:30,1281.5999755859375,1282.699951171875,1281.0999755859375,1282.3499755859375,1282.3499755859375,41200
2025-01-07 11:45:00+05:30,1282.300048828125,1283.25,1281.9000244140625,1282.800048828125,1282.800048828125,42528
2025-01-07 11:50:00+05:30,1283.0,1284.5999755859375,1282.800048828125,1284.550048828125,1284.550048828125,48063
2025-01-07 11:55:00+05:30,1284.6500244140625,1284.699951171875,1283.0999755859375,1283.699951171875,1283.699951171875,43579
2025-01-07 12:00:00+05:30,1283.75,1284.4000244140625,1282.25,1283.1500244140625,1283.1500244140625,61717
2025-01-07 12:05:00+05:30,1282.699951171875,1284.550048828125,1282.699951171875,1284.25,1284.25,61324
2025-01-07 12:10:00+05:30,1284.25,1284.8499755859375,1283.300048828125,1283.800048828125,1283.800048828125,62125
2025-01-07 12:15:00+05:30,1284.0,1285.699951171875,1283.8499755859375,1284.75,1284.75,105885
2025-01-07 12:20:00+05:30,1284.699951171875,1285.0,1283.449951171875,1283.800048828125,1283.800048828125,81275
2025-01-07 12:25:00+05:30,1283.800048828125,1284.800048828125,1283.449951171875,1284.800048828125,1284.800048828125,47942
2025-01-07 12:30:00+05:30,1284.550048828125,1285.6500244140625,1284.25,1285.6500244140625,1285.6500244140625,57674
2025-01-07 12:35:00+05:30,1285.550048828125,1285.699951171875,1284.1500244140625,1284.75,1284.75,76648
2025-01-07 12:40:00+05:30,1284.5,1285.449951171875,1284.1500244140625,1285.199951171875,1285.199951171875,79285
2025-01-07 12:45:00+05:30,1285.25,1286.4000244140625,1284.8499755859375,1285.949951171875,1285.949951171875,62964
2025-01-07 12:50:00+05:30,1286.0,1286.3499755859375,1285.1500244140625,1285.75,1285.75,51864
2025-01-07 12:55:00+05:30,1285.5999755859375,1285.8499755859375,1284.449951171875,1285.1500244140625,1285.1500244140625,78555
2025-01-07 13:00:00+05:30,1285.550048828125,1286.0,1285.0,1285.4000244140625,1285.4000244140625,49574
2025-01-07 13:05:00+05:30,1285.449951171875,1286.0999755859375,1285.0999755859375,1286.0,1286.0,50861
2025-01-07 13:10:00+05:30,1286.0,1286.300048828125,1285.449951171875,1286.0999755859375,1286.0999755859375,91709
